timestamp,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
2025-08-28 13:44:22,0.08544990420341492,0.336409330368042,0.3291745185852051,-0.032886214554309845,-0.17514853179454803,-0.3281841576099396
2025-08-28 13:44:23,0.1404952108860016,0.228110671043396,0.17531335353851318,-0.08063332736492157,-0.11841879785060883,-0.17710793018341064
2025-08-28 13:44:24,0.10371049493551254,0.3257002532482147,0.3331940770149231,-0.05511026829481125,-0.17435245215892792,-0.31974971294403076
