2025-08-17 13:45:59,2025-08-17 13:45:59,chrome,PAUSED,247,camera=true,audio=true
2025-08-17 13:47:37,2025-08-17 13:47:45,One UI Home,PAUSED,7762,camera=true,audio=true
2025-08-17 13:47:45,2025-08-17 13:47:57,One UI Home,PAUSED,12737,camera=true,audio=true
2025-08-17 13:54:57,2025-08-17 13:55:01,One UI Home,PAUSED,4683,camera=true,audio=true
2025-08-17 13:55:01,2025-08-17 13:55:08,One UI Home,PAUSED,7041,camera=true,audio=true
2025-08-17 13:55:17,2025-08-17 13:55:20,One UI Home,PAUSED,2027,camera=true,audio=true
2025-08-17 13:55:20,2025-08-17 13:55:22,One UI Home,PAUSED,2732,camera=true,audio=true
2025-08-17 13:55:22,2025-08-17 13:55:26,ixitrain,PAUSED,3278,camera=true,audio=true
2025-08-17 13:55:26,2025-08-17 13:55:32,ixitrain,PAUSED,5928,camera=true,audio=true
2025-08-17 13:55:32,2025-08-17 13:55:38,ixitrain,PAUSED,6706,camera=true,audio=true
2025-08-17 13:55:57,2025-08-17 13:55:58,One UI Home,PAUSED,1678,camera=true,audio=true
2025-08-17 13:55:58,2025-08-17 13:56:03,One UI Home,PAUSED,4800,camera=true,audio=true
2025-08-17 13:57:15,2025-08-17 13:57:25,One UI Home,PAUSED,10046,camera=true,audio=true
2025-08-17 13:57:38,2025-08-17 13:57:40,One UI Home,PAUSED,1904,camera=true,audio=true
2025-08-17 13:57:40,2025-08-17 13:57:43,One UI Home,PAUSED,2440,camera=true,audio=true
2025-08-17 13:57:43,2025-08-17 13:57:43,whatsapp,PAUSED,568,camera=true,audio=true
2025-08-17 13:57:43,2025-08-17 13:57:49,whatsapp,PAUSED,5756,camera=true,audio=true
2025-08-17 13:57:49,2025-08-17 13:57:58,whatsapp,PAUSED,8921,camera=true,audio=true
2025-08-17 13:57:58,2025-08-17 13:58:00,whatsapp,PAUSED,1487,camera=true,audio=true
2025-08-17 13:58:00,2025-08-17 13:58:07,whatsapp,PAUSED,7344,camera=true,audio=true
2025-08-17 13:58:07,2025-08-17 13:58:08,whatsapp,PAUSED,1122,camera=true,audio=true
2025-08-17 13:58:09,2025-08-17 13:58:11,One UI Home,PAUSED,1544,camera=true,audio=true
2025-08-17 13:58:11,2025-08-17 13:58:14,One UI Home,PAUSED,3702,camera=true,audio=true
2025-08-17 13:58:44,2025-08-17 13:58:56,One UI Home,PAUSED,12349,camera=true,audio=true
2025-08-17 14:01:20,2025-08-17 14:01:21,One UI Home,PAUSED,1549,camera=true,audio=true
2025-08-17 14:01:21,2025-08-17 14:01:24,One UI Home,PAUSED,3056,camera=true,audio=true
2025-08-17 14:01:24,2025-08-17 14:01:25,whatsapp,PAUSED,591,camera=true,audio=true
2025-08-17 14:01:28,2025-08-17 14:01:30,One UI Home,PAUSED,1678,camera=true,audio=true
2025-08-17 14:01:30,2025-08-17 14:01:39,One UI Home,PAUSED,9578,camera=true,audio=true
2025-08-17 14:14:29,2025-08-17 14:14:32,One UI Home,PAUSED,3013,camera=true,audio=true
2025-08-17 14:14:32,2025-08-17 14:14:42,One UI Home,PAUSED,10312,camera=true,audio=true
2025-08-17 14:15:00,2025-08-17 14:15:02,One UI Home,PAUSED,2051,camera=true,audio=true
2025-08-17 14:15:13,2025-08-17 14:15:15,One UI Home,PAUSED,2314,camera=true,audio=true
2025-08-17 14:15:15,2025-08-17 14:15:33,One UI Home,PAUSED,17578,camera=true,audio=true
2025-08-17 14:17:33,2025-08-17 14:17:44,One UI Home,PAUSED,10965,camera=true,audio=true
2025-08-17 14:17:44,2025-08-17 14:17:44,whatsapp,PAUSED,318,camera=true,audio=true
2025-08-17 14:17:44,2025-08-17 14:18:01,whatsapp,PAUSED,17167,camera=true,audio=true
2025-08-17 14:18:01,2025-08-17 14:18:02,whatsapp,PAUSED,1194,camera=true,audio=true
2025-08-17 14:18:02,2025-08-17 14:18:04,whatsapp,PAUSED,1749,camera=true,audio=true
2025-08-17 14:18:04,2025-08-17 14:18:05,whatsapp,PAUSED,893,camera=true,audio=true
2025-08-17 14:18:05,2025-08-17 14:18:06,whatsapp,PAUSED,789,camera=true,audio=true
2025-08-17 14:18:06,2025-08-17 14:18:07,whatsapp,PAUSED,1159,camera=true,audio=true
2025-08-17 14:18:07,2025-08-17 14:18:08,whatsapp,PAUSED,832,camera=true,audio=true
2025-08-17 14:18:09,2025-08-17 14:18:10,One UI Home,PAUSED,1427,camera=true,audio=true
2025-08-17 14:18:10,2025-08-17 14:18:14,One UI Home,PAUSED,4385,camera=true,audio=true
2025-08-17 14:18:43,2025-08-17 14:18:50,One UI Home,PAUSED,6939,camera=true,audio=true
2025-08-17 14:18:50,2025-08-17 14:18:50,Phone,PAUSED,281,camera=true,audio=true
2025-08-17 14:18:50,2025-08-17 14:18:51,One UI Home,PAUSED,797,camera=true,audio=true
2025-08-17 14:18:51,2025-08-17 14:18:55,Call,PAUSED,3652,camera=true,audio=true
2025-08-17 14:18:55,2025-08-17 14:18:57,One UI Home,PAUSED,2346,camera=true,audio=true
2025-08-17 14:18:57,2025-08-17 14:20:06,Call,PAUSED,68879,camera=true,audio=true
2025-08-17 14:20:11,2025-08-17 14:20:45,Call,PAUSED,34137,camera=true,audio=true
2025-08-17 14:20:52,2025-08-17 14:20:55,Call,PAUSED,2987,camera=true,audio=true
2025-08-17 14:20:55,2025-08-17 14:21:01,One UI Home,PAUSED,5192,camera=true,audio=true
2025-08-17 14:22:57,2025-08-17 14:23:00,One UI Home,PAUSED,2878,camera=true,audio=true
2025-08-17 14:25:53,2025-08-17 14:25:57,One UI Home,PAUSED,3778,camera=true,audio=true
2025-08-17 14:25:57,2025-08-17 14:26:04,One UI Home,PAUSED,6741,camera=true,audio=true
2025-08-17 14:26:55,2025-08-17 14:26:57,One UI Home,PAUSED,2126,camera=true,audio=true
2025-08-17 14:26:57,2025-08-17 14:26:59,One UI Home,PAUSED,1892,camera=true,audio=true
2025-08-17 14:47:10,2025-08-17 14:47:14,One UI Home,PAUSED,4025,camera=true,audio=true
2025-08-17 14:47:14,2025-08-17 14:47:15,user,PAUSED,1292,camera=true,audio=true
2025-08-17 14:47:15,2025-08-17 14:47:20,user,PAUSED,4770,camera=true,audio=true
2025-08-17 14:47:20,2025-08-17 14:47:23,Settings,PAUSED,2939,camera=true,audio=true
2025-08-17 14:47:23,2025-08-17 14:47:32,user,PAUSED,9425,camera=true,audio=true
2025-08-17 14:47:32,2025-08-17 14:47:38,user,PAUSED,5727,camera=true,audio=true
2025-08-17 14:47:38,2025-08-17 14:47:46,user,PAUSED,7674,camera=true,audio=true
2025-08-17 14:47:46,2025-08-17 14:47:47,One UI Home,PAUSED,1278,camera=true,audio=true
2025-08-17 14:52:17,2025-08-17 14:52:21,One UI Home,PAUSED,3890,camera=true,audio=true
2025-08-17 14:52:21,2025-08-17 14:52:28,Gallery,PAUSED,6805,camera=true,audio=true
2025-08-17 14:52:28,2025-08-17 14:52:29,One UI Home,PAUSED,1170,camera=true,audio=true
2025-08-17 14:55:51,2025-08-17 14:55:54,One UI Home,PAUSED,3076,camera=true,audio=true
2025-08-17 14:55:54,2025-08-17 14:55:55,whatsapp,PAUSED,327,camera=true,audio=true
2025-08-17 14:55:55,2025-08-17 14:55:58,whatsapp,PAUSED,3631,camera=true,audio=true
2025-08-17 14:55:58,2025-08-17 14:56:20,whatsapp,PAUSED,21680,camera=true,audio=true
2025-08-17 14:56:20,2025-08-17 14:56:22,whatsapp,PAUSED,1633,camera=true,audio=true
2025-08-17 14:56:23,2025-08-17 14:56:26,One UI Home,PAUSED,3150,camera=true,audio=true
2025-08-17 14:56:26,2025-08-17 14:59:20,One UI Home,PAUSED,173221,camera=true,audio=true
2025-08-17 14:59:20,2025-08-17 14:59:44,System UI,PAUSED,24074,camera=true,audio=true
2025-08-17 15:01:15,2025-08-17 15:02:47,One UI Home,PAUSED,91120,camera=true,audio=true
2025-08-17 15:02:48,2025-08-17 15:02:48,One UI Home,PAUSED,112,camera=true,audio=true
2025-08-17 15:02:53,2025-08-17 15:03:27,One UI Home,PAUSED,33871,camera=true,audio=true
2025-08-17 15:03:27,2025-08-17 15:03:38,Gallery,PAUSED,10385,camera=true,audio=true
2025-08-17 15:03:38,2025-08-17 15:03:39,One UI Home,PAUSED,1295,camera=true,audio=true
2025-08-17 15:04:10,2025-08-17 15:04:40,One UI Home,PAUSED,30087,camera=true,audio=true
2025-08-17 15:04:40,2025-08-17 15:04:41,whatsapp,PAUSED,266,camera=true,audio=true
2025-08-17 15:04:41,2025-08-17 15:04:54,whatsapp,PAUSED,13512,camera=true,audio=true
2025-08-17 15:04:54,2025-08-17 15:04:55,whatsapp,PAUSED,1166,camera=true,audio=true
2025-08-17 15:04:57,2025-08-17 15:05:00,One UI Home,PAUSED,2918,camera=true,audio=true
2025-08-17 15:05:00,2025-08-17 15:05:03,One UI Home,PAUSED,3537,camera=true,audio=true
2025-08-17 15:15:13,2025-08-17 15:15:18,One UI Home,PAUSED,4937,camera=true,audio=true
2025-08-17 15:15:18,2025-08-17 15:15:18,whatsapp,PAUSED,190,camera=true,audio=true
2025-08-17 15:15:18,2025-08-17 15:15:26,whatsapp,PAUSED,8155,camera=true,audio=true
2025-08-17 15:15:26,2025-08-17 15:15:44,whatsapp,PAUSED,17887,camera=true,audio=true
2025-08-17 15:15:44,2025-08-17 15:15:45,One UI Home,PAUSED,1268,camera=true,audio=true
2025-08-17 15:16:50,2025-08-17 15:17:02,One UI Home,PAUSED,11929,camera=true,audio=true
2025-08-17 15:17:17,2025-08-17 15:17:21,One UI Home,PAUSED,4419,camera=true,audio=true
2025-08-17 15:17:21,2025-08-17 15:17:25,whatsapp,PAUSED,3472,camera=true,audio=true
2025-08-17 15:17:25,2025-08-17 15:17:27,One UI Home,PAUSED,2165,camera=true,audio=true
2025-08-17 15:17:43,2025-08-17 15:17:45,One UI Home,PAUSED,2332,camera=true,audio=true
2025-08-17 15:17:45,2025-08-17 15:17:48,One UI Home,PAUSED,2203,camera=true,audio=true
2025-08-17 15:36:29,2025-08-17 15:36:29,Call,PAUSED,338,camera=true,audio=true
2025-08-17 15:36:30,2025-08-17 15:36:38,Call,PAUSED,7605,camera=true,audio=true
2025-08-17 15:36:47,2025-08-17 15:36:51,Call,PAUSED,3300,camera=true,audio=true
2025-08-17 15:54:54,2025-08-17 15:55:05,One UI Home,PAUSED,11779,camera=true,audio=true
2025-08-17 15:55:05,2025-08-17 15:58:48,ubercab,PAUSED,222228,camera=true,audio=true
2025-08-17 15:58:48,2025-08-17 15:58:48,Phone calls,PAUSED,360,camera=true,audio=true
2025-08-17 15:58:48,2025-08-17 15:58:49,ubercab,PAUSED,1281,camera=true,audio=true
2025-08-17 15:58:49,2025-08-17 15:58:56,Call,PAUSED,6617,camera=true,audio=true
2025-08-17 15:58:56,2025-08-17 15:59:03,ubercab,PAUSED,6834,camera=true,audio=true
2025-08-17 15:59:03,2025-08-17 15:59:39,Call,PAUSED,35958,camera=true,audio=true
2025-08-17 15:59:40,2025-08-17 16:00:29,ubercab,PAUSED,49135,camera=true,audio=true
2025-08-17 16:00:29,2025-08-17 16:00:30,Phone calls,PAUSED,721,camera=true,audio=true
2025-08-17 16:00:30,2025-08-17 16:00:31,ubercab,PAUSED,895,camera=true,audio=true
2025-08-17 16:00:31,2025-08-17 16:00:35,Call,PAUSED,4369,camera=true,audio=true
2025-08-17 16:00:35,2025-08-17 16:00:38,ubercab,PAUSED,3117,camera=true,audio=true
2025-08-17 16:00:39,2025-08-17 16:01:47,Call,PAUSED,67985,camera=true,audio=true
2025-08-17 16:02:12,2025-08-17 16:02:33,ubercab,PAUSED,20653,camera=true,audio=true
2025-08-17 16:02:33,2025-08-17 16:02:35,One UI Home,PAUSED,2697,camera=true,audio=true
2025-08-17 16:02:35,2025-08-17 16:02:36,whatsapp,PAUSED,532,camera=true,audio=true
2025-08-17 16:02:36,2025-08-17 16:02:41,whatsapp,PAUSED,4814,camera=true,audio=true
2025-08-17 16:02:41,2025-08-17 16:03:08,whatsapp,PAUSED,27458,camera=true,audio=true
2025-08-17 16:03:08,2025-08-17 16:03:10,One UI Home,PAUSED,2223,camera=true,audio=true
2025-08-17 16:09:23,2025-08-17 16:09:29,One UI Home,PAUSED,6344,camera=true,audio=true
2025-08-17 16:09:29,2025-08-17 16:09:33,Android System,PAUSED,3634,camera=true,audio=true
2025-08-17 16:09:33,2025-08-17 16:09:35,music,PAUSED,2366,camera=true,audio=true
2025-08-17 16:09:35,2025-08-17 16:09:42,music,PAUSED,6669,camera=true,audio=true
2025-08-17 16:09:42,2025-08-17 16:09:46,One UI Home,PAUSED,3979,camera=true,audio=true
2025-08-17 16:09:46,2025-08-17 16:09:48,user,PAUSED,1690,camera=true,audio=true
2025-08-17 16:09:48,2025-08-17 16:09:52,user,PAUSED,4443,camera=true,audio=true
2025-08-17 16:09:52,2025-08-17 16:09:56,Settings,PAUSED,3346,camera=true,audio=true
2025-08-17 16:09:56,2025-08-17 16:10:05,user,PAUSED,9790,camera=true,audio=true
2025-08-17 16:10:06,2025-08-17 16:10:11,user,PAUSED,5112,camera=true,audio=true
2025-08-17 16:10:11,2025-08-17 16:10:21,user,PAUSED,10366,camera=true,audio=true
2025-08-17 16:15:02,2025-08-17 16:15:06,user,PAUSED,3635,camera=true,audio=true
2025-08-17 16:15:06,2025-08-17 16:15:41,Settings,PAUSED,35584,camera=true,audio=true
2025-08-17 16:15:41,2025-08-17 16:15:43,user,PAUSED,1105,camera=true,audio=true
2025-08-17 16:15:56,2025-08-17 16:15:59,One UI Home,PAUSED,2887,camera=true,audio=true
2025-08-17 16:15:59,2025-08-17 16:16:00,One UI Home,PAUSED,1531,camera=true,audio=true
2025-08-17 16:16:19,2025-08-17 16:16:19,Call,PAUSED,475,camera=true,audio=true
2025-08-17 16:16:19,2025-08-17 16:18:26,Call,PAUSED,126037,camera=true,audio=true
2025-08-17 16:18:26,2025-08-17 16:18:26,One UI Home,PAUSED,63,camera=true,audio=true
2025-08-17 16:18:26,2025-08-17 16:18:26,One UI Home,PAUSED,112,camera=true,audio=true
2025-08-17 16:19:21,2025-08-17 16:19:24,One UI Home,PAUSED,3471,camera=true,audio=true
2025-08-17 16:19:24,2025-08-17 16:19:51,Camera,PAUSED,27086,camera=true,audio=true
2025-08-17 16:19:51,2025-08-17 16:19:56,One UI Home,PAUSED,4469,camera=true,audio=true
2025-08-17 16:20:33,2025-08-17 16:20:33,Call,PAUSED,402,camera=true,audio=true
2025-08-17 16:20:34,2025-08-17 16:20:41,Call,PAUSED,7288,camera=true,audio=true
2025-08-17 16:20:46,2025-08-17 16:20:49,Call,PAUSED,3135,camera=true,audio=true
2025-08-17 16:20:49,2025-08-17 16:20:49,One UI Home,PAUSED,158,camera=true,audio=true
2025-08-17 16:20:53,2025-08-17 16:20:57,One UI Home,PAUSED,3772,camera=true,audio=true
2025-08-17 16:20:57,2025-08-17 16:21:01,Phone,PAUSED,4613,camera=true,audio=true
2025-08-17 16:21:01,2025-08-17 16:21:04,Call,PAUSED,2412,camera=true,audio=true
2025-08-17 16:21:04,2025-08-17 16:21:05,Phone,PAUSED,1363,camera=true,audio=true
2025-08-17 16:21:05,2025-08-17 16:21:20,Call,PAUSED,14585,camera=true,audio=true
2025-08-17 16:21:20,2025-08-17 16:22:02,Phone,PAUSED,42053,camera=true,audio=true
2025-08-17 16:22:02,2025-08-17 16:22:05,Call,PAUSED,2745,camera=true,audio=true
2025-08-17 16:22:05,2025-08-17 16:22:05,Phone,PAUSED,668,camera=true,audio=true
2025-08-17 16:22:06,2025-08-17 16:22:16,Call,PAUSED,9981,camera=true,audio=true
2025-08-17 16:24:54,2025-08-17 16:24:56,Call,PAUSED,2667,camera=true,audio=true
2025-08-17 16:24:56,2025-08-17 16:24:57,One UI Home,PAUSED,204,camera=true,audio=true
2025-08-17 16:25:01,2025-08-17 16:25:14,One UI Home,PAUSED,12928,camera=true,audio=true
2025-08-17 16:25:40,2025-08-17 16:25:42,One UI Home,PAUSED,2637,camera=true,audio=true
2025-08-17 16:25:42,2025-08-17 16:25:49,One UI Home,PAUSED,6550,camera=true,audio=true
2025-08-17 16:25:49,2025-08-17 16:25:49,whatsapp,PAUSED,225,camera=true,audio=true
2025-08-17 16:25:49,2025-08-17 16:25:52,whatsapp,PAUSED,2683,camera=true,audio=true
2025-08-17 16:25:52,2025-08-17 16:25:54,whatsapp,PAUSED,1838,camera=true,audio=true
2025-08-17 16:25:54,2025-08-17 16:25:55,whatsapp,PAUSED,922,camera=true,audio=true
2025-08-17 16:25:55,2025-08-17 16:25:56,whatsapp,PAUSED,1593,camera=true,audio=true
2025-08-17 16:25:57,2025-08-17 16:25:58,One UI Home,PAUSED,1058,camera=true,audio=true
2025-08-17 16:25:58,2025-08-17 16:26:02,One UI Home,PAUSED,4137,camera=true,audio=true
2025-08-17 16:27:25,2025-08-17 16:27:27,One UI Home,PAUSED,1574,camera=true,audio=true
2025-08-17 16:27:27,2025-08-17 16:27:30,One UI Home,PAUSED,2651,camera=true,audio=true
2025-08-17 16:27:30,2025-08-17 16:27:30,whatsapp,PAUSED,210,camera=true,audio=true
2025-08-17 16:27:30,2025-08-17 16:27:32,whatsapp,PAUSED,2385,camera=true,audio=true
2025-08-17 16:27:32,2025-08-17 16:27:34,whatsapp,PAUSED,1350,camera=true,audio=true
2025-08-17 16:27:34,2025-08-17 16:27:36,whatsapp,PAUSED,2654,camera=true,audio=true
2025-08-17 16:27:36,2025-08-17 16:27:43,whatsapp,PAUSED,6604,camera=true,audio=true
2025-08-17 16:27:47,2025-08-17 16:27:48,One UI Home,PAUSED,1140,camera=true,audio=true
2025-08-17 16:27:48,2025-08-17 16:28:10,One UI Home,PAUSED,21629,camera=true,audio=true
2025-08-17 16:28:10,2025-08-17 16:28:10,whatsapp,PAUSED,126,camera=true,audio=true
2025-08-17 16:28:10,2025-08-17 16:28:12,whatsapp,PAUSED,2020,camera=true,audio=true
2025-08-17 16:28:12,2025-08-17 16:28:14,whatsapp,PAUSED,1970,camera=true,audio=true
2025-08-17 16:28:14,2025-08-17 16:28:18,whatsapp,PAUSED,3472,camera=true,audio=true
2025-08-17 16:28:18,2025-08-17 16:28:20,whatsapp,PAUSED,1913,camera=true,audio=true
2025-08-17 16:28:21,2025-08-17 16:28:22,One UI Home,PAUSED,984,camera=true,audio=true
2025-08-17 16:28:22,2025-08-17 16:28:24,One UI Home,PAUSED,2692,camera=true,audio=true
2025-08-17 16:28:24,2025-08-17 16:28:27,wynk,PAUSED,2814,camera=true,audio=true
2025-08-17 16:28:27,2025-08-17 16:28:29,Permission controller,PAUSED,2287,camera=true,audio=true
2025-08-17 16:28:29,2025-08-17 16:28:31,wynk,PAUSED,1200,camera=true,audio=true
2025-08-17 16:28:31,2025-08-17 16:30:22,wynk,PAUSED,111449,camera=true,audio=true
2025-08-17 16:30:22,2025-08-17 16:30:28,One UI Home,PAUSED,6220,camera=true,audio=true
2025-08-17 16:30:28,2025-08-17 16:30:29,whatsapp,PAUSED,205,camera=true,audio=true
2025-08-17 16:30:29,2025-08-17 16:30:32,whatsapp,PAUSED,3786,camera=true,audio=true
2025-08-17 16:30:32,2025-08-17 16:30:36,whatsapp,PAUSED,3625,camera=true,audio=true
2025-08-17 16:30:36,2025-08-17 16:31:39,officehubrow,PAUSED,62748,camera=true,audio=true
2025-08-17 16:31:40,2025-08-17 16:31:42,One UI Home,PAUSED,1951,camera=true,audio=true
2025-08-17 16:31:42,2025-08-17 16:31:44,whatsapp,PAUSED,1225,camera=true,audio=true
2025-08-17 16:31:44,2025-08-17 16:32:15,officehubrow,PAUSED,31568,camera=true,audio=true
2025-08-17 16:32:21,2025-08-17 16:32:24,One UI Home,PAUSED,3043,camera=true,audio=true
2025-08-17 16:32:24,2025-08-17 16:32:38,One UI Home,PAUSED,14018,camera=true,audio=true
2025-08-17 16:33:54,2025-08-17 16:33:55,One UI Home,PAUSED,1554,camera=true,audio=true
2025-08-17 16:33:55,2025-08-17 16:33:58,One UI Home,PAUSED,3229,camera=true,audio=true
2025-08-17 16:48:11,2025-08-17 16:48:11,Call,PAUSED,374,camera=true,audio=true
2025-08-17 16:48:11,2025-08-17 16:48:16,Call,PAUSED,4303,camera=true,audio=true
2025-08-17 16:48:24,2025-08-17 16:48:25,Phone,PAUSED,202,camera=true,audio=true
2025-08-17 16:48:25,2025-08-17 16:48:25,One UI Home,PAUSED,65,camera=true,audio=true
2025-08-17 16:48:25,2025-08-17 16:48:25,One UI Home,PAUSED,575,camera=true,audio=true
2025-08-17 16:48:25,2025-08-17 16:48:28,Call,PAUSED,2634,camera=true,audio=true
2025-08-17 16:48:28,2025-08-17 16:48:29,One UI Home,PAUSED,1391,camera=true,audio=true
2025-08-17 16:48:30,2025-08-17 16:48:41,Call,PAUSED,11205,camera=true,audio=true
2025-08-17 16:48:59,2025-08-17 16:49:01,Call,PAUSED,2203,camera=true,audio=true
2025-08-17 16:49:01,2025-08-17 16:49:01,One UI Home,PAUSED,245,camera=true,audio=true
2025-08-17 17:07:43,2025-08-17 17:08:08,One UI Home,PAUSED,24787,camera=true,audio=true
2025-08-17 17:08:08,2025-08-17 17:08:53,whatsapp,PAUSED,44901,camera=true,audio=true
2025-08-17 17:08:53,2025-08-17 17:08:57,whatsapp,PAUSED,4333,camera=true,audio=true
2025-08-17 17:08:57,2025-08-17 17:08:59,whatsapp,PAUSED,1892,camera=true,audio=true
2025-08-17 17:08:59,2025-08-17 17:08:59,whatsapp,PAUSED,289,camera=true,audio=true
2025-08-17 17:08:59,2025-08-17 17:09:01,whatsapp,PAUSED,1331,camera=true,audio=true
2025-08-17 17:09:01,2025-08-17 17:09:02,whatsapp,PAUSED,721,camera=true,audio=true
2025-08-17 17:09:02,2025-08-17 17:09:10,whatsapp,PAUSED,8698,camera=true,audio=true
2025-08-17 17:09:10,2025-08-17 17:10:46,officehubrow,PAUSED,95501,camera=true,audio=true
2025-08-17 17:10:49,2025-08-17 17:10:52,One UI Home,PAUSED,2254,camera=true,audio=true
2025-08-17 17:10:52,2025-08-17 17:10:53,whatsapp,PAUSED,1349,camera=true,audio=true
2025-08-17 17:10:53,2025-08-17 17:10:55,whatsapp,PAUSED,1698,camera=true,audio=true
2025-08-17 17:10:56,2025-08-17 17:10:58,One UI Home,PAUSED,1598,camera=true,audio=true
2025-08-17 17:10:58,2025-08-17 17:11:02,One UI Home,PAUSED,3681,camera=true,audio=true
2025-08-17 17:11:02,2025-08-17 17:11:02,whatsapp,PAUSED,124,camera=true,audio=true
2025-08-17 17:11:02,2025-08-17 17:11:07,whatsapp,PAUSED,5287,camera=true,audio=true
2025-08-17 17:11:07,2025-08-17 17:11:08,whatsapp,PAUSED,1043,camera=true,audio=true
2025-08-17 17:11:09,2025-08-17 17:11:10,One UI Home,PAUSED,1285,camera=true,audio=true
2025-08-17 17:11:10,2025-08-17 17:11:15,One UI Home,PAUSED,4971,camera=true,audio=true
2025-08-17 17:24:01,2025-08-17 17:24:08,One UI Home,PAUSED,7023,camera=true,audio=true
2025-08-17 17:24:08,2025-08-17 17:24:09,whatsapp,PAUSED,383,camera=true,audio=true
2025-08-17 17:24:09,2025-08-17 17:24:16,whatsapp,PAUSED,7633,camera=true,audio=true
2025-08-17 17:24:17,2025-08-17 17:24:27,whatsapp,PAUSED,10196,camera=true,audio=true
2025-08-17 17:24:27,2025-08-17 17:24:28,One UI Home,PAUSED,1427,camera=true,audio=true
2025-08-17 17:24:34,2025-08-17 17:24:38,One UI Home,PAUSED,3871,camera=true,audio=true
2025-08-17 17:24:38,2025-08-17 17:25:08,Camera,PAUSED,29141,camera=true,audio=true
2025-08-17 17:25:08,2025-08-17 17:25:10,Gallery,PAUSED,2583,camera=true,audio=true
2025-08-17 17:25:11,2025-08-17 17:25:18,Camera,PAUSED,7038,camera=true,audio=true
2025-08-17 17:25:18,2025-08-17 17:25:20,Gallery,PAUSED,2009,camera=true,audio=true
2025-08-17 17:25:20,2025-08-17 17:25:21,Camera,PAUSED,994,camera=true,audio=true
2025-08-17 17:25:21,2025-08-17 17:25:23,One UI Home,PAUSED,2747,camera=true,audio=true
2025-08-17 17:25:23,2025-08-17 17:25:25,whatsapp,PAUSED,1097,camera=true,audio=true
